"S.No.","Year","State","Industry","Count","Last.Update","Funding_Lakhs","Valuation_Lakhs"
4148,2021,"Bihar","Enterprise Software",3,"30-04-2025",1170.42576535605,8881.46448239886
4149,2021,"Bihar","Food & Beverages",27,"30-04-2025",2986.2721620244,19876.4839025538
4150,2021,"Bihar","Design",1,"30-04-2025",779.485000856221,8765.88280066115
4151,2021,"Bihar","Education",23,"30-04-2025",302.658388984855,1737.28210044062
4152,2021,"Bihar","Renewable Energy",10,"30-04-2025",118.730895326007,2166.10515881262
4153,2021,"Bihar","Technology Hardware",9,"30-04-2025",4050.51822661189,64803.8973591042
4154,2021,"Bihar","Healthcare & Lifesciences",27,"30-04-2025",4022.69442317775,72188.5521393177
4155,2021,"Bihar","Internet of Things",2,"30-04-2025",124.466927547473,1508.25870365671
4156,2021,"Bihar","IT Services",32,"30-04-2025",2996.70885722153,17242.7329173132
4157,2021,"Bihar","Human Resources",6,"30-04-2025",1571.44580928143,14375.0180857133
4158,2021,"Bihar","Marketing",5,"30-04-2025",3050.24880603887,54505.2987660457
4159,2021,"Bihar","Non- Renewable Energy",25,"30-04-2025",1117.15823572595,15459.9904331782
4160,2021,"Bihar","Media & Entertainment",4,"30-04-2025",4741.95323624881,37697.9987613855
4161,2021,"Bihar","Retail",11,"30-04-2025",574.233051389456,4966.11047492809
4162,2021,"Bihar","House-Hold Services",3,"30-04-2025",641.479795181658,5777.499172459
4163,2021,"Bihar","Professional & Commercial Services",27,"30-04-2025",745.660920778755,8953.63690803973
4164,2021,"Bihar","Sports",1,"30-04-2025",1499.63406351162,22166.0437143814
4165,2021,"Bihar","Social Impact",5,"30-04-2025",3013.74436987098,42758.1077849668
4166,2021,"Bihar","Social Network",2,"30-04-2025",1084.72088191193,7926.11688513586
4167,2021,"Bihar","Textiles & Apparel",5,"30-04-2025",2289.03882114682,12156.982974185
4168,2021,"Bihar","Indic Language Startups",2,"30-04-2025",2291.50572631042,17123.1229387841
4169,2021,"Bihar","Transportation & Storage",3,"30-04-2025",1939.72897082567,14426.1223164976
4170,2021,"Bihar","Logistics",3,"30-04-2025",4938.48739715759,35907.5647916296
4171,2021,"Bihar","Travel & Tourism",4,"30-04-2025",100.241475354414,641.261602007423
4172,2021,"Bihar","Security Solutions",11,"30-04-2025",4334.16035713162,81867.5706007876
4173,2021,"Bihar","Real Estate",1,"30-04-2025",508.856466412544,3368.5232082789
4174,2021,"Bihar","Other Specialty Retailers",4,"30-04-2025",951.357728231233,8525.23021061912
4175,2021,"Bihar","Safety",2,"30-04-2025",2266.44260442117,43279.8385172698
4176,2021,"Bihar","Waste Management",3,"30-04-2025",3658.99581020931,23543.9742054424
4177,2021,"Bihar","Others",15,"30-04-2025",990.313502587378,18049.1827987759
4178,2021,"Bihar","Toys and Games",1,"30-04-2025",739.591577567626,3994.07874832848
4179,2021,"Kerala","Analytics",6,"30-04-2025",1103.32349005621,18386.880603668
4180,2021,"Kerala","Advertising",6,"30-04-2025",885.204716876615,7288.28898675304
4181,2021,"Kerala","Architecture Interior Design",9,"30-04-2025",4272.52491728868,44139.4200487052
4182,2021,"Kerala","AR VR (Augmented + Virtual Reality)",8,"30-04-2025",3713.07720440673,31863.4800121343
4183,2021,"Kerala","Automotive",19,"30-04-2025",2869.97203375213,52315.2019405618
4184,2021,"Kerala","Art & Photography",3,"30-04-2025",4283.91415302176,31934.0147329001
4185,2021,"Kerala","Animation",3,"30-04-2025",783.979278954212,5225.40732401981
4186,2021,"Kerala","Chemicals",2,"30-04-2025",1918.41269669821,36474.5795364696
4187,2021,"Kerala","Computer Vision",1,"30-04-2025",1632.23519951571,8723.52281297195
4188,2021,"Kerala","Telecommunication & Networking",7,"30-04-2025",198.163095617201,3849.04234745452
4189,2021,"Kerala","Construction",30,"30-04-2025",1969.90227882052,9885.99746579829
4190,2021,"Kerala","Agriculture",33,"30-04-2025",3561.72317158198,59022.6220318508
4191,2021,"Kerala","Aeronautics Aerospace & Defence",7,"30-04-2025",1278.38600097457,17703.9207853749
4192,2021,"Kerala","AI",22,"30-04-2025",3257.10680243792,56632.6708303553
4193,2021,"Kerala","Green Technology",7,"30-04-2025",879.17213072069,11181.4840065923
4194,2021,"Kerala","Events",2,"30-04-2025",3873.34375877399,51406.1198678451
4195,2021,"Kerala","Fashion",6,"30-04-2025",2422.74490813725,19917.5254593459
4196,2021,"Kerala","Finance Technology",15,"30-04-2025",348.832761240192,6715.21561843242
4197,2021,"Kerala","Enterprise Software",20,"30-04-2025",3865.02590675373,59191.0505665404
4198,2021,"Kerala","Food & Beverages",36,"30-04-2025",4391.20771940798,72837.5977007966
4199,2021,"Kerala","Design",6,"30-04-2025",2969.16640494019,37867.1322649202
4200,2021,"Kerala","Education",89,"30-04-2025",3068.35020644357,58526.9323331908
4201,2021,"Kerala","Renewable Energy",11,"30-04-2025",2132.37987845205,22852.0695918325
4202,2021,"Kerala","Technology Hardware",30,"30-04-2025",290.1475703693,3528.50651840862
4203,2021,"Kerala","Healthcare & Lifesciences",81,"30-04-2025",3272.08105946193,60470.0647777693
4204,2021,"Kerala","Internet of Things",11,"30-04-2025",2534.39309701789,34503.9327631605
4205,2021,"Kerala","IT Services",172,"30-04-2025",3942.57369857514,74419.5711273554
4206,2021,"Kerala","Human Resources",13,"30-04-2025",2757.78146365192,30628.7169100665
4207,2021,"Kerala","Marketing",23,"30-04-2025",2248.42845145613,39956.5772327312
4208,2021,"Kerala","Non- Renewable Energy",27,"30-04-2025",4197.09711769829,74099.870981936
4209,2021,"Kerala","Pets & Animals",1,"30-04-2025",3394.88812119234,53873.9711935856
4210,2021,"Kerala","Media & Entertainment",18,"30-04-2025",305.726365873124,2764.99301032133
4211,2021,"Kerala","Retail",25,"30-04-2025",673.630470933858,4967.69743143845
4212,2021,"Kerala","House-Hold Services",6,"30-04-2025",4140.54169005249,63884.8222683926
4213,2021,"Kerala","Professional & Commercial Services",39,"30-04-2025",2037.07228492713,22467.1012572836
4214,2021,"Kerala","Sports",3,"30-04-2025",2550.13605628628,25538.0994534062
4215,2021,"Kerala","Social Impact",10,"30-04-2025",1718.81222773809,21028.5648082291
4216,2021,"Kerala","Social Network",6,"30-04-2025",3138.00835389411,22501.4240968008
4217,2021,"Kerala","Textiles & Apparel",7,"30-04-2025",2908.93991754856,38955.9831872896
4218,2021,"Kerala","Transportation & Storage",5,"30-04-2025",1150.12785285944,12291.1684863472
4219,2021,"Kerala","Logistics",4,"30-04-2025",3215.88977940846,57959.8853157488
4220,2021,"Kerala","Travel & Tourism",9,"30-04-2025",1815.88733277749,29411.7833521955
4221,2021,"Kerala","Security Solutions",2,"30-04-2025",2281.50393600808,14072.8050000236
4222,2021,"Kerala","Real Estate",4,"30-04-2025",2033.42450476484,20687.4633928285
4223,2021,"Kerala","Other Specialty Retailers",3,"30-04-2025",1147.78339399491,7247.2799894209
4224,2021,"Kerala","Safety",1,"30-04-2025",1276.98124942835,9823.79330572483
4225,2021,"Kerala","Robotics",6,"30-04-2025",922.484687378164,11199.7876464261
4226,2021,"Kerala","Biotechnology",7,"30-04-2025",2189.91940586129,27051.8179954117
4227,2021,"Kerala","Waste Management",14,"30-04-2025",3067.98343919218,18591.5833302011
4228,2021,"Kerala","Others",44,"30-04-2025",2074.8208724428,27601.4016089973
4229,2021,"Kerala","Toys and Games",4,"30-04-2025",4567.28819664568,82298.4206722898
4230,2021,"Karnataka","Analytics",18,"30-04-2025",1441.19185091695,14570.1620189649
4231,2021,"Karnataka","Advertising",8,"30-04-2025",1117.22618435742,12846.4359399406
4232,2021,"Karnataka","Architecture Interior Design",20,"30-04-2025",2784.47978756158,25718.1972004878
4233,2021,"Karnataka","AR VR (Augmented + Virtual Reality)",11,"30-04-2025",1783.45678223995,9012.05830898937
4234,2021,"Karnataka","Automotive",59,"30-04-2025",4693.32979049068,55391.9374272949
4235,2021,"Karnataka","Art & Photography",4,"30-04-2025",3166.30767097231,35102.7045757674
4236,2021,"Karnataka","Animation",1,"30-04-2025",2213.04937956156,35325.7605885449
4237,2021,"Karnataka","Chemicals",13,"30-04-2025",1483.40689259348,20405.3765207598
4238,2021,"Karnataka","Computer Vision",10,"30-04-2025",231.482598010916,4475.70517820652
4239,2021,"Karnataka","Telecommunication & Networking",18,"30-04-2025",2764.48661413742,22956.816866687
4240,2021,"Karnataka","Construction",49,"30-04-2025",1635.85161752999,15664.4942738146
4241,2021,"Karnataka","Agriculture",89,"30-04-2025",2431.04435339337,15903.5500675073
4242,2021,"Karnataka","Aeronautics Aerospace & Defence",35,"30-04-2025",4056.06902600266,36758.8704870202
4243,2021,"Karnataka","AI",81,"30-04-2025",1133.06112212595,14251.5841926064
4244,2021,"Karnataka","Green Technology",40,"30-04-2025",492.412765056361,3934.30478267012
4245,2021,"Karnataka","Events",16,"30-04-2025",3995.83210031269,73293.686980924
4246,2021,"Karnataka","Fashion",25,"30-04-2025",913.31499783555,15019.0600906422
4247,2021,"Karnataka","Finance Technology",72,"30-04-2025",4016.48194493027,39108.7810536128
4248,2021,"Karnataka","Enterprise Software",60,"30-04-2025",232.863961637486,3504.57646361898
4249,2021,"Karnataka","Food & Beverages",100,"30-04-2025",4243.22076560929,76371.6330735712
4250,2021,"Karnataka","Design",16,"30-04-2025",4117.11409288691,53916.0644648102
4251,2021,"Karnataka","Education",163,"30-04-2025",4493.12206888571,84431.8332361242
4252,2021,"Karnataka","Renewable Energy",33,"30-04-2025",1902.7695806697,37516.2977083159
4253,2021,"Karnataka","Technology Hardware",56,"30-04-2025",1566.1916698562,10253.1624921422
4254,2021,"Karnataka","Healthcare & Lifesciences",223,"30-04-2025",4598.87208904838,48994.4162733542
4255,2021,"Karnataka","Internet of Things",53,"30-04-2025",1639.69872343587,28038.4095540751
4256,2021,"Karnataka","IT Services",267,"30-04-2025",4630.32138998387,38423.8292035859
4257,2021,"Karnataka","Human Resources",38,"30-04-2025",3035.03709933721,35980.6178998617
4258,2021,"Karnataka","Marketing",22,"30-04-2025",2926.76436478505,23733.5190310351
4259,2021,"Karnataka","Nanotechnology",6,"30-04-2025",3691.61204190459,51520.1409720113
4260,2021,"Karnataka","Non- Renewable Energy",53,"30-04-2025",2028.40956222499,20138.7145883318
4261,2021,"Karnataka","Pets & Animals",7,"30-04-2025",1866.99172705412,36230.4810725643
4262,2021,"Karnataka","Media & Entertainment",26,"30-04-2025",2184.49628747767,21455.3573425316
4263,2021,"Karnataka","Retail",32,"30-04-2025",1713.30814771354,30066.3076338222
4264,2021,"Karnataka","House-Hold Services",7,"30-04-2025",3505.52962223301,23842.9999407336
4265,2021,"Karnataka","Professional & Commercial Services",97,"30-04-2025",1377.58097723126,13391.6152991923
4266,2021,"Karnataka","Sports",12,"30-04-2025",4274.78738992941,55645.5872834248
4267,2021,"Karnataka","Social Impact",18,"30-04-2025",4657.74070215411,27948.7411082139
4268,2021,"Karnataka","Social Network",13,"30-04-2025",2350.22555822507,21394.295612328
4269,2021,"Karnataka","Textiles & Apparel",21,"30-04-2025",80.0364587572403,1170.62136807746
4270,2021,"Karnataka","Indic Language Startups",11,"30-04-2025",4707.01387407025,64768.0420346857
4271,2021,"Karnataka","Transportation & Storage",18,"30-04-2025",2195.61525691533,34068.3304689101
4272,2021,"Karnataka","Logistics",19,"30-04-2025",4174.34618780389,47020.0993081566
4273,2021,"Karnataka","Travel & Tourism",34,"30-04-2025",2600.44308189536,47622.3636442797
4274,2021,"Karnataka","Security Solutions",17,"30-04-2025",2426.1890694499,27257.3914987902
4275,2021,"Karnataka","Airport Operations",1,"30-04-2025",766.072579263709,14443.0165570663
4276,2021,"Karnataka","Real Estate",20,"30-04-2025",336.831488786265,5416.04909802647
4277,2021,"Karnataka","Other Specialty Retailers",9,"30-04-2025",3267.69329649396,45026.9446591211
4278,2021,"Karnataka","Safety",2,"30-04-2025",1899.09122437239,28480.7977381143
4279,2021,"Karnataka","Robotics",7,"30-04-2025",171.703426912427,2317.65077336337
4280,2021,"Karnataka","Passenger Experience",1,"30-04-2025",420.425647345837,4058.55789160511
4281,2021,"Karnataka","Biotechnology",22,"30-04-2025",4159.50622374658,62618.8849869081
4282,2021,"Karnataka","Waste Management",22,"30-04-2025",3684.75681134732,67553.0758783613
4283,2021,"Karnataka","Others",71,"30-04-2025",288.194671587553,5161.68822972814
4284,2021,"Karnataka","Toys and Games",11,"30-04-2025",3639.12720370572,28455.7018077179
4285,2021,"Chhattisgarh","Analytics",1,"30-04-2025",118.343251477927,1597.29246033378
4286,2021,"Chhattisgarh","Advertising",1,"30-04-2025",3074.23473288072,41324.3956966349
4287,2021,"Chhattisgarh","AR VR (Augmented + Virtual Reality)",1,"30-04-2025",1151.68983696494,11780.9570065642
4288,2021,"Chhattisgarh","Automotive",8,"30-04-2025",3121.43198230769,17349.8246586498
4289,2021,"Chhattisgarh","Chemicals",2,"30-04-2025",2843.67471475853,20441.749544594
4290,2021,"Chhattisgarh","Telecommunication & Networking",2,"30-04-2025",2561.97438663803,47060.424379798
4291,2021,"Chhattisgarh","Construction",4,"30-04-2025",1323.8340765005,16655.9725096483
4292,2021,"Chhattisgarh","Agriculture",19,"30-04-2025",1826.59256434999,31129.821030726
4293,2021,"Chhattisgarh","Aeronautics Aerospace & Defence",3,"30-04-2025",1475.51553904777,18309.0584255248
4294,2021,"Chhattisgarh","AI",1,"30-04-2025",990.563836193178,17329.4687384679
4295,2021,"Chhattisgarh","Green Technology",3,"30-04-2025",3171.02560318308,39645.7657675694
4296,2021,"Chhattisgarh","Events",1,"30-04-2025",103.318879788276,1505.76606123045
4297,2021,"Chhattisgarh","Fashion",1,"30-04-2025",766.871145390905,7822.81837382798
4298,2021,"Chhattisgarh","Finance Technology",6,"30-04-2025",2571.37241986347,22915.5504220038
4299,2021,"Chhattisgarh","Food & Beverages",10,"30-04-2025",2355.67539989715,21575.3734826433
4300,2021,"Chhattisgarh","Education",12,"30-04-2025",2629.17001653695,44799.7794063294
4301,2021,"Chhattisgarh","Renewable Energy",6,"30-04-2025",3469.13508151192,60160.1751701049
4302,2021,"Chhattisgarh","Technology Hardware",4,"30-04-2025",4999.7097145766,60720.3778334756
4303,2021,"Chhattisgarh","Healthcare & Lifesciences",12,"30-04-2025",4746.90395507496,55274.8024188441
4304,2021,"Chhattisgarh","Internet of Things",5,"30-04-2025",4764.62455294095,81550.8079250947
4305,2021,"Chhattisgarh","IT Services",16,"30-04-2025",3436.74745627213,65664.9221755696
4306,2021,"Chhattisgarh","Human Resources",1,"30-04-2025",3693.9278977341,62015.6556209545
4307,2021,"Chhattisgarh","Marketing",5,"30-04-2025",4786.18801777484,39497.7708919898
4308,2021,"Chhattisgarh","Non- Renewable Energy",4,"30-04-2025",1075.93809515238,10213.5268279445
4309,2021,"Chhattisgarh","Media & Entertainment",2,"30-04-2025",3390.17708676402,18608.4486635109
4310,2021,"Chhattisgarh","Retail",3,"30-04-2025",533.52216539206,4179.03986422536
4311,2021,"Chhattisgarh","House-Hold Services",1,"30-04-2025",2518.59952289378,29081.6898706938
4312,2021,"Chhattisgarh","Professional & Commercial Services",12,"30-04-2025",3802.35063398723,29559.8173228367
4313,2021,"Chhattisgarh","Social Network",1,"30-04-2025",109.491984779015,1892.73467278556
4314,2021,"Chhattisgarh","Textiles & Apparel",2,"30-04-2025",841.387408506125,4761.50679678702
4315,2021,"Chhattisgarh","Transportation & Storage",1,"30-04-2025",596.242133714259,6907.55319225707
4316,2021,"Chhattisgarh","Logistics",4,"30-04-2025",4024.80138165411,75955.229802834
4317,2021,"Chhattisgarh","Security Solutions",2,"30-04-2025",1905.64326252788,11162.7979501058
4318,2021,"Chhattisgarh","Airport Operations",1,"30-04-2025",3171.66114653228,20915.2461685395
4319,2021,"Chhattisgarh","Real Estate",2,"30-04-2025",3821.16416099016,35158.0117669946
4320,2021,"Chhattisgarh","Other Specialty Retailers",1,"30-04-2025",1280.66797065549,24279.6200431418
4321,2021,"Chhattisgarh","Safety",1,"30-04-2025",1898.98257018067,23293.7691889412
4322,2021,"Chhattisgarh","Others",6,"30-04-2025",1730.40220795665,28540.1607660834
4323,2021,"Andhra Pradesh","Analytics",1,"30-04-2025",3547.95884091873,65846.6807212249
4324,2021,"Andhra Pradesh","AR VR (Augmented + Virtual Reality)",1,"30-04-2025",2879.73164101131,16835.8746722388
4325,2021,"Andhra Pradesh","Automotive",10,"30-04-2025",761.350079649128,13734.8940497573
4326,2021,"Andhra Pradesh","Animation",1,"30-04-2025",1518.45426470973,13132.1485611406
4327,2021,"Andhra Pradesh","Chemicals",1,"30-04-2025",1990.36273119273,33577.9318827867
4328,2021,"Andhra Pradesh","Computer Vision",1,"30-04-2025",2634.90479252068,51894.8481520839
4329,2021,"Andhra Pradesh","Telecommunication & Networking",4,"30-04-2025",2950.19599574152,44901.2187218467
4330,2021,"Andhra Pradesh","Construction",7,"30-04-2025",1579.9271093565,16852.66966208
4331,2021,"Andhra Pradesh","Agriculture",27,"30-04-2025",1830.28372620465,14860.1733269527
4332,2021,"Andhra Pradesh","Aeronautics Aerospace & Defence",4,"30-04-2025",4650.07743758615,28663.2455710799
4333,2021,"Andhra Pradesh","AI",5,"30-04-2025",2747.34413226834,46348.8300621384
4334,2021,"Andhra Pradesh","Green Technology",5,"30-04-2025",2965.67633908708,43498.3234054281
4335,2021,"Andhra Pradesh","Events",3,"30-04-2025",1293.3931506821,23703.9683688209
4336,2021,"Andhra Pradesh","Finance Technology",5,"30-04-2025",1974.39761722926,34134.3347598631
4337,2021,"Andhra Pradesh","Enterprise Software",4,"30-04-2025",3247.33496702975,53792.9289564822
4338,2021,"Andhra Pradesh","Food & Beverages",16,"30-04-2025",1858.06696468499,30678.5385666841
4339,2021,"Andhra Pradesh","Design",4,"30-04-2025",2365.11079294141,43056.0513971813
4340,2021,"Andhra Pradesh","Education",23,"30-04-2025",926.239548553713,8961.65012047683
4341,2021,"Andhra Pradesh","Renewable Energy",7,"30-04-2025",2432.12289687945,34760.274604404
4342,2021,"Andhra Pradesh","Technology Hardware",10,"30-04-2025",4661.32223479217,73978.2191615805
4343,2021,"Andhra Pradesh","Healthcare & Lifesciences",22,"30-04-2025",177.019127749372,3130.91611644019
4344,2021,"Andhra Pradesh","Internet of Things",3,"30-04-2025",1946.76031438867,36248.2964416911
4345,2021,"Andhra Pradesh","IT Services",43,"30-04-2025",1288.79205664853,24224.96665826
4346,2021,"Andhra Pradesh","Human Resources",1,"30-04-2025",2909.35177336214,19140.580419529
4347,2021,"Andhra Pradesh","Marketing",5,"30-04-2025",387.38665592391,2904.14889588373
4348,2021,"Andhra Pradesh","Nanotechnology",1,"30-04-2025",3269.30521893082,42174.4069424149
4349,2021,"Andhra Pradesh","Non- Renewable Energy",24,"30-04-2025",318.131291714963,6055.47969869599
4350,2021,"Andhra Pradesh","Media & Entertainment",1,"30-04-2025",1490.76543537667,15502.2872486744
4351,2021,"Andhra Pradesh","Retail",8,"30-04-2025",1587.93713587802,26466.7440306079
4352,2021,"Andhra Pradesh","Professional & Commercial Services",12,"30-04-2025",2236.37949383119,15960.11013435
4353,2021,"Andhra Pradesh","Social Impact",2,"30-04-2025",2208.82419104455,36215.1265037692
4354,2021,"Andhra Pradesh","Textiles & Apparel",2,"30-04-2025",4961.28722466528,29813.588081905
4355,2021,"Andhra Pradesh","Transportation & Storage",3,"30-04-2025",3077.62602271978,39823.6291707889
4356,2021,"Andhra Pradesh","Logistics",4,"30-04-2025",1609.25741383107,11001.2063009415
4357,2021,"Andhra Pradesh","Travel & Tourism",2,"30-04-2025",4318.98562991992,32594.4569224647
4358,2021,"Andhra Pradesh","Security Solutions",1,"30-04-2025",1721.59469982143,18635.8192287026
4359,2021,"Andhra Pradesh","Other Specialty Retailers",2,"30-04-2025",3374.53579977155,22219.6329767166
4360,2021,"Andhra Pradesh","Safety",1,"30-04-2025",4502.59968650062,33611.8737421286
4361,2021,"Andhra Pradesh","Robotics",3,"30-04-2025",4229.02656652732,60407.8144788
4362,2021,"Andhra Pradesh","Biotechnology",7,"30-04-2025",493.517188192345,2959.18906808816
4363,2021,"Andhra Pradesh","Waste Management",1,"30-04-2025",1531.71476682182,17828.0353220611
4364,2021,"Andhra Pradesh","Others",10,"30-04-2025",2677.79926058138,40869.5875069403
4365,2021,"Andhra Pradesh","Toys and Games",1,"30-04-2025",1926.55476994114,34386.1736753434
4366,2021,"Arunachal Pradesh","Agriculture",1,"30-04-2025",4233.99179317057,44666.9498528526
4367,2021,"Arunachal Pradesh","Marketing",1,"30-04-2025",4312.32900363393,53482.9707571122
4368,2021,"Arunachal Pradesh","Non- Renewable Energy",1,"30-04-2025",3422.62450546259,50029.1446030294
4369,2021,"Arunachal Pradesh","Travel & Tourism",1,"30-04-2025",2527.38390357699,26106.102247409
4370,2021,"Andaman and Nicobar Islands","Construction",1,"30-04-2025",4014.69807351241,68541.6217987301
4371,2021,"Andaman and Nicobar Islands","Agriculture",1,"30-04-2025",279.951563407667,5324.62152378241
4372,2021,"Andaman and Nicobar Islands","Education",1,"30-04-2025",1345.80236452166,10915.0089702332
4373,2021,"Andaman and Nicobar Islands","IT Services",2,"30-04-2025",1033.17619129084,11293.2261636149
4374,2021,"Andaman and Nicobar Islands","Marketing",1,"30-04-2025",4089.93170369649,63110.8303957294
4375,2021,"Andaman and Nicobar Islands","Non- Renewable Energy",5,"30-04-2025",4223.71537316358,36958.1063764365
4376,2021,"Andaman and Nicobar Islands","Transportation & Storage",1,"30-04-2025",4172.3914795788,30633.1682411431
4377,2021,"Andaman and Nicobar Islands","Logistics",1,"30-04-2025",1389.8995096446,22566.4330547693
4378,2021,"Manipur","Construction",4,"30-04-2025",146.494917978998,1285.48646498628
4379,2021,"Manipur","AI",1,"30-04-2025",3171.47233976284,60271.0820555409
4380,2021,"Manipur","Food & Beverages",3,"30-04-2025",3752.88843517192,22347.8568905484
4381,2021,"Manipur","Education",2,"30-04-2025",2553.08554344811,19058.1143208029
4382,2021,"Manipur","Renewable Energy",2,"30-04-2025",1854.91685174638,31149.5292069466
4383,2021,"Manipur","Healthcare & Lifesciences",3,"30-04-2025",1583.61428928329,17237.8766227561
4384,2021,"Manipur","IT Services",1,"30-04-2025",1830.04164112499,10827.9382855016
4385,2021,"Manipur","Non- Renewable Energy",7,"30-04-2025",1846.22780337231,19337.0708111435
4386,2021,"Manipur","Professional & Commercial Services",1,"30-04-2025",2716.3134800503,20861.0326573069
4387,2021,"Manipur","Transportation & Storage",9,"30-04-2025",3279.21987128211,41633.6745948265
4388,2021,"Manipur","Logistics",1,"30-04-2025",2046.88928726828,20058.1915395336
4389,2021,"Manipur","Travel & Tourism",3,"30-04-2025",2935.85890134564,42411.9362645739
4390,2021,"Mizoram","Agriculture",1,"30-04-2025",3494.07863377128,61276.5258368036
4391,2021,"Mizoram","Textiles & Apparel",1,"30-04-2025",4463.04059417453,73684.3013825646
4392,2021,"Rajasthan","Analytics",2,"30-04-2025",4742.3976678052,48770.8188445853
4393,2021,"Rajasthan","Advertising",3,"30-04-2025",2133.01328504458,37939.8599726878
4394,2021,"Rajasthan","Architecture Interior Design",1,"30-04-2025",3201.1894110241,30522.9442197332
4395,2021,"Rajasthan","AR VR (Augmented + Virtual Reality)",6,"30-04-2025",930.849524994846,7904.83650165298
4396,2021,"Rajasthan","Automotive",7,"30-04-2025",447.567057830747,8401.17119197489
4397,2021,"Rajasthan","Art & Photography",1,"30-04-2025",2851.12278925953,35400.8583463606
4398,2021,"Rajasthan","Chemicals",5,"30-04-2025",4094.09731081687,29689.1803341087
4399,2021,"Rajasthan","Computer Vision",4,"30-04-2025",3810.50988311181,63894.8055953946
4400,2021,"Rajasthan","Telecommunication & Networking",8,"30-04-2025",2880.52855213173,39722.2634327033
4401,2021,"Rajasthan","Construction",31,"30-04-2025",4944.33404168813,45198.362414189
4402,2021,"Rajasthan","Agriculture",40,"30-04-2025",4976.09899367671,54437.2243543733
4403,2021,"Rajasthan","Aeronautics Aerospace & Defence",3,"30-04-2025",1641.1153308698,24844.5077282676
4404,2021,"Rajasthan","AI",5,"30-04-2025",901.488700858317,17942.3317189911
4405,2021,"Rajasthan","Green Technology",7,"30-04-2025",1891.78824302508,36684.7016929021
4406,2021,"Rajasthan","Events",3,"30-04-2025",2717.79713830911,37842.8015752771
4407,2021,"Rajasthan","Fashion",6,"30-04-2025",4065.66237423103,25799.5896120354
4408,2021,"Rajasthan","Finance Technology",26,"30-04-2025",3508.48891381174,69101.5183932389
4409,2021,"Rajasthan","Enterprise Software",9,"30-04-2025",4504.76937273052,74251.9784633501
4410,2021,"Rajasthan","Food & Beverages",30,"30-04-2025",3630.13048311695,39139.0254526932
4411,2021,"Rajasthan","Dating Matrimonial",1,"30-04-2025",1312.49772607116,15839.4335302813
4412,2021,"Rajasthan","Education",38,"30-04-2025",1577.92474477319,10940.5587233147
4413,2021,"Rajasthan","Renewable Energy",25,"30-04-2025",3746.84494856047,27634.9907724574
4414,2021,"Rajasthan","Technology Hardware",12,"30-04-2025",1065.96875035902,9041.55186968383
4415,2021,"Rajasthan","Healthcare & Lifesciences",46,"30-04-2025",1465.61741486657,20603.1796198879
4416,2021,"Rajasthan","Internet of Things",4,"30-04-2025",4499.41046653548,51323.0261329696
4417,2021,"Rajasthan","IT Services",60,"30-04-2025",881.501175893936,10757.9296927406
4418,2021,"Rajasthan","Human Resources",11,"30-04-2025",760.803170211148,10786.3127478022
4419,2021,"Rajasthan","Marketing",7,"30-04-2025",3680.70772431092,26849.3042968297
4420,2021,"Rajasthan","Nanotechnology",2,"30-04-2025",2737.03639160376,20369.9348727801
4421,2021,"Rajasthan","Non- Renewable Energy",31,"30-04-2025",2734.9111289368,34511.6564761168
4422,2021,"Rajasthan","Pets & Animals",3,"30-04-2025",3530.60129921651,33297.9891009459
4423,2021,"Rajasthan","Media & Entertainment",8,"30-04-2025",3274.84728689305,51769.1366769606
4424,2021,"Rajasthan","Retail",14,"30-04-2025",3817.97517152736,29639.6440059413
4425,2021,"Rajasthan","House-Hold Services",2,"30-04-2025",1439.89841471193,16307.726138902
4426,2021,"Rajasthan","Professional & Commercial Services",43,"30-04-2025",4921.25042200787,71857.9844778051
4427,2021,"Rajasthan","Sports",2,"30-04-2025",4820.17340684542,93791.2727372554
4428,2021,"Rajasthan","Social Impact",4,"30-04-2025",189.046659029555,2568.64790645902
4429,2021,"Rajasthan","Social Network",2,"30-04-2025",3747.98091478879,71639.9430645542
4430,2021,"Rajasthan","Textiles & Apparel",16,"30-04-2025",1865.54456192534,11825.0749208577
4431,2021,"Rajasthan","Indic Language Startups",4,"30-04-2025",1802.55975448526,15130.1646270535
4432,2021,"Rajasthan","Transportation & Storage",5,"30-04-2025",146.013671741821,1182.05599866212
4433,2021,"Rajasthan","Logistics",5,"30-04-2025",3806.52472935617,71332.0898913984
4434,2021,"Rajasthan","Travel & Tourism",12,"30-04-2025",830.210803111549,6577.18532689971
4435,2021,"Rajasthan","Security Solutions",6,"30-04-2025",605.76459094882,11174.2057369844
4436,2021,"Rajasthan","Real Estate",7,"30-04-2025",3583.37778971763,44511.6426551383
4437,2021,"Rajasthan","Other Specialty Retailers",8,"30-04-2025",2253.83381424472,20014.639484734
4438,2021,"Rajasthan","Robotics",3,"30-04-2025",179.397071688436,2209.11066504361
4439,2021,"Rajasthan","Waste Management",8,"30-04-2025",4602.73739772383,88027.11567422
4440,2021,"Rajasthan","Others",35,"30-04-2025",3935.40528794983,73391.2610865882
4441,2021,"Rajasthan","Toys and Games",1,"30-04-2025",2154.29143984802,41538.5899162635
4442,2021,"Sikkim","Construction",1,"30-04-2025",689.235850272235,12421.0336477868
4443,2021,"Sikkim","Education",1,"30-04-2025",4102.6541810832,65708.2682200781
4444,2021,"Sikkim","Non- Renewable Energy",1,"30-04-2025",3598.19329517195,37724.6575256513
